ROUTE,TOTAL_FLIGHTS,CANCEL_RATE,DELAY_RATE,AVG_ARR_DELAY_MIN
DFW-FWA,983,0.0101729399796541,0.1656378600823045,11.0
DFW-GCK,725,0.0303448275862068,0.1540656205420827,14.03851640513552
DFW-GEG,588,0.0119047619047619,0.370242214532872,33.449826989619375
DFW-GGG,724,0.0207182320441988,0.1325811001410437,11.071932299012694
DFW-GJT,995,0.0070351758793969,0.125,7.394308943089431
DFW-GNV,375,0.008,0.1536388140161725,8.676549865229111
DFW-GPT,960,0.015625,0.1670212765957446,11.22872340425532
DFW-GRI,723,0.0193637621023513,0.1716312056737588,15.558865248226953
DFW-GRK,1583,0.01452937460518,0.1429487179487179,9.818589743589744
DFW-GRR,1034,0.011605415860735,0.3106508875739645,29.918145956607496
DFW-GSO,732,0.0136612021857923,0.2617728531855955,20.77285318559557
DFW-GSP,816,0.0110294117647058,0.2267657992565055,17.6456009913259
DFW-GUC,126,0.0396825396825396,0.225,34.85
DFW-HDN,185,0.0108108108108108,0.1292134831460674,15.5561797752809
DFW-HHH,15,0.0,0.4666666666666667,22.8
DFW-HNL,618,0.0048543689320388,0.2198697068403908,16.477198697068403
DFW-HOU,1995,0.0155388471177944,0.1545918367346938,10.242857142857142
DFW-HRL,1366,0.0124450951683748,0.1240713224368499,7.24962852897474
DFW-HSV,1678,0.0160905840286054,0.1530054644808743,12.853066180935034
DFW-IAD,1724,0.0162412993039443,0.2226816302421736,16.356763142350857
DFW-IAH,4635,0.0189859762675296,0.2702048007046906,22.308081920281875
DFW-ICT,2340,0.0158119658119658,0.2035667681600696,17.18790778599391
DFW-IDA,522,0.0191570881226053,0.1745098039215686,12.380392156862746
DFW-ILM,437,0.0205949656750572,0.2582159624413145,20.631455399061032
DFW-IND,1752,0.0102739726027397,0.2647058823529412,20.584198385236448
DFW-JAC,592,0.0067567567567567,0.1663807890222984,14.711835334476843
DFW-JAN,1769,0.0135669869983041,0.1428571428571428,9.313253012048191
DFW-JAX,1794,0.0156075808249721,0.2712826333711691,20.996027241770715
DFW-JFK,1928,0.0207468879668049,0.2192655667908462,16.81639169771155
DFW-LAS,5755,0.0149435273675065,0.3261522161398552,26.868620872329156
DFW-LAW,1003,0.0249252243270189,0.1375770020533881,16.781314168377822
DFW-LAX,6682,0.0125710865010475,0.2613515565679575,19.874715261959
DFW-LBB,2246,0.0151380231522707,0.2099547511312217,19.074660633484164
DFW-LCH,1067,0.0253045923149015,0.1531791907514451,13.01830443159923
DFW-LEX,1015,0.0118226600985221,0.2295409181636726,23.477045908183637
DFW-LFT,1402,0.0178316690442225,0.1542940320232896,10.182678311499272
DFW-LGA,5971,0.0239490872550661,0.2098615916955017,16.432525951557093
DFW-LIT,2612,0.0122511485451761,0.1827706635622817,13.39115250291036
DFW-LRD,1216,0.0148026315789473,0.1386800334168755,9.63157894736842
DFW-MAF,2310,0.0103896103896103,0.126970227670753,7.473730297723293
DFW-MCI,2165,0.0147806004618937,0.2711466165413533,22.099624060150376
DFW-MCO,4999,0.0198039607921584,0.3385277834734468,28.341398400656143
DFW-MDT,365,0.010958904109589,0.3370473537604457,33.37883008356546
DFW-MDW,481,0.0374220374220374,0.4090909090909091,37.82034632034632
DFW-MEM,2313,0.0164288802421098,0.2498900131984162,20.31632204135504
DFW-MFE,1787,0.0162283156127588,0.2245014245014245,14.554415954415957
DFW-MGM,672,0.0178571428571428,0.167427701674277,12.41095890410959
DFW-MHK,600,0.015,0.1158432708688245,9.367972742759797
DFW-MIA,4032,0.0119047619047619,0.2694731535165112,20.89261406604487
DFW-MKE,1020,0.0176470588235294,0.3053892215568862,24.90119760479042
DFW-MLI,677,0.0162481536189069,0.1353383458646616,9.574436090225564
DFW-MLU,1061,0.0216776625824693,0.1216216216216216,8.443050193050192
DFW-MOB,1013,0.0108588351431391,0.1646706586826347,9.750499001996008
DFW-MRY,669,0.0134529147982062,0.2844036697247706,27.1085626911315
DFW-MSN,1050,0.0104761904761904,0.3076181292189007,30.942140790742528
DFW-MSO,404,0.0024752475247524,0.1741293532338308,10.626865671641792
DFW-MSP,3047,0.0170659665244502,0.1935160427807486,15.885026737967914
DFW-MSY,2843,0.0151248680970805,0.2811604584527221,21.391475644699145
DFW-MTJ,564,0.0141843971631205,0.1624548736462094,11.514440433212997
DFW-MYR,363,0.0137741046831955,0.217877094972067,19.282122905027933
DFW-OAK,194,0.0103092783505154,0.28125,23.546875
DFW-OGG,458,0.0043668122270742,0.1846153846153846,16.44175824175824
DFW-OKC,2791,0.0175564313865997,0.2311631309436722,18.019019751280176
DFW-OMA,1304,0.0145705521472392,0.2424006235385814,18.201870615744348
DFW-ONT,2350,0.0161702127659574,0.3008658008658009,24.227272727272727
DFW-ORD,5835,0.0135389888603256,0.202088772845953,16.243864229765013
DFW-ORF,974,0.0123203285420944,0.2471204188481675,25.6565445026178
DFW-PBI,1034,0.011605415860735,0.3149062191510365,21.49358341559724
DFW-PDX,2141,0.0177487155534796,0.241412213740458,19.21851145038168
DFW-PHL,3453,0.0173761946133796,0.2472705812924166,19.836234877545
DFW-PHX,4789,0.0108582167467112,0.2932966800592091,22.922605201945444
DFW-PIA,626,0.0079872204472843,0.1857835218093699,14.620355411954764
DFW-PIT,1555,0.0090032154340836,0.2324675324675324,18.57402597402597
DFW-PNS,1527,0.0137524557956778,0.2755170113408939,23.570380253502336
DFW-PSP,940,0.0117021276595744,0.2394822006472491,17.503775620280475
DFW-PWM,74,0.0,0.3513513513513513,24.60810810810811
DFW-RAP,864,0.0196759259259259,0.1506524317912218,9.08540925266904
DFW-RDU,1956,0.0107361963190184,0.2814930015552099,22.15085536547434
DFW-RIC,945,0.0116402116402116,0.2150537634408602,17.09247311827957
DFW-RNO,1128,0.0159574468085106,0.2233273056057866,17.38245931283906
DFW-ROC,6,0.0,0.3333333333333333,9.5
DFW-ROW,727,0.0137551581843191,0.1424581005586592,10.783519553072626
DFW-RSW,1165,0.015450643776824,0.2992125984251969,24.236220472440944
DFW-SAF,1359,0.0176600441501103,0.164156626506024,12.822289156626503
DFW-SAN,3515,0.0139402560455192,0.3005780346820809,25.36791907514451
DFW-SAT,3635,0.0126547455295735,0.2692522321428571,22.345703125
DFW-SAV,946,0.0158562367864693,0.2540365984930032,17.3756727664155
DFW-SBA,674,0.0207715133531157,0.3532110091743119,26.43883792048929
DFW-SBN,851,0.0070505287896592,0.2102137767220902,15.528503562945367
DFW-SBP,665,0.0225563909774436,0.3060278207109737,26.953632148377125
DFW-SDF,1888,0.0164194915254237,0.1880064829821718,13.763911399243652
DFW-SEA,4135,0.0142684401451027,0.2436086529006883,18.689036381514256
DFW-SFO,3948,0.0164640324214792,0.3094378545642083,27.940175348117588
DFW-SGF,2519,0.0075426756649464,0.1646634615384615,10.54326923076923
DFW-SGU,147,0.0068027210884353,0.184931506849315,10.287671232876711
DFW-SHV,1880,0.0180851063829787,0.1611502984264785,13.424850786760716
DFW-SJC,1280,0.01015625,0.234411996842936,16.03078137332281
DFW-SJT,1123,0.0195903829029385,0.1416893732970027,10.653042688465032
DFW-SJU,766,0.0078328981723237,0.2823218997361477,22.142480211081796
DFW-SLC,3539,0.0129980220401243,0.2537270642201835,20.860951834862384
DFW-SMF,1682,0.0166468489892984,0.3006654567453115,27.09013914095584
DFW-SNA,3273,0.0164986251145737,0.2075530586766542,13.822409488139826
DFW-SPI,159,0.0125786163522012,0.0897435897435897,9.237179487179487
DFW-SPS,723,0.0262793914246196,0.1355206847360913,9.845934379457915
DFW-SRQ,390,0.0179487179487179,0.2486910994764398,16.285340314136125
DFW-STL,1928,0.0114107883817427,0.2452731092436974,19.48056722689076
DFW-STS,313,0.0,0.1753246753246753,8.28896103896104
DFW-STT,32,0.0,0.09375,9.9375
DFW-SWO,725,0.0179310344827586,0.1179775280898876,11.696629213483146
DFW-SYR,363,0.0192837465564738,0.3595505617977528,33.35674157303371
DFW-TLH,967,0.014477766287487,0.1764705882352941,10.640756302521009
DFW-TPA,2811,0.0220562077552472,0.3156934306569343,25.97627737226277
DFW-TRI,617,0.0145867098865478,0.1383855024711696,9.196046128500823
DFW-TUL,2721,0.0147004777655273,0.2042569081404033,16.08439133681852
DFW-TUS,2120,0.015566037735849,0.2540747842761265,17.939117929050816
DFW-TVC,124,0.0,0.3902439024390244,33.42276422764228
DFW-TXK,1067,0.0206185567010309,0.1351869606903163,12.058485139022052
DFW-TYR,1061,0.0245051837888784,0.1682785299806576,12.807543520309478
DFW-TYS,1160,0.0129310344827586,0.2771929824561403,22.928070175438595
DFW-VPS,1314,0.0121765601217656,0.2768754833720031,26.277648878576954
DFW-XNA,2781,0.0097087378640776,0.1664845173041894,12.323861566484515
DFW-YUM,456,0.0131578947368421,0.1848552338530066,12.476614699331847
DHN-ATL,729,0.0027434842249657,0.0977961432506887,7.199724517906336
DIK-DEN,636,0.040880503144654,0.1485148514851485,16.207920792079207
DLG-ANC,145,0.0275862068965517,0.1773049645390071,8.652482269503546
DLH-MSP,1129,0.012400354295837,0.1166965888689407,12.04129263913824
DLH-ORD,763,0.0235910878112712,0.1854838709677419,22.901881720430108
DRO-DEN,1421,0.0323715693173821,0.2111029948867786,19.027027027027028
DRO-DFW,1096,0.0091240875912408,0.1808118081180811,20.40959409594096
DRO-PHX,912,0.0043859649122807,0.145374449339207,15.276431718061676
DRT-DFW,184,0.0326086956521739,0.1404494382022472,10.589887640449438
DSM-ATL,1077,0.0046425255338904,0.0943043884220354,10.160597572362278
DSM-AUS,107,0.0,0.3428571428571428,31.276190476190475
DSM-AZA,170,0.0058823529411764,0.2426035502958579,17.142011834319526
DSM-BNA,234,0.0085470085470085,0.1939655172413793,13.400862068965518
DSM-CLT,730,0.0082191780821917,0.2152777777777778,20.33888888888889
DSM-DCA,848,0.0117924528301886,0.1362007168458781,10.48148148148148
DSM-DEN,2315,0.0107991360691144,0.2226596675415573,16.204286964129484
DSM-DFW,1183,0.0177514792899408,0.2450388265746333,33.12769628990509
DSM-DTW,879,0.0034129692832764,0.0811428571428571,7.738285714285714
DSM-EWR,88,0.0113636363636363,0.1149425287356321,5.563218390804598
DSM-FLL,85,0.0,0.3452380952380952,20.285714285714285
DSM-HOU,79,0.0,0.3205128205128205,19.846153846153847
DSM-IAH,551,0.0127041742286751,0.1470588235294117,11.137867647058824
DSM-LAS,403,0.0,0.2655086848635236,22.858560794044664
DSM-LAX,26,0.0,0.3076923076923077,13.615384615384617
DSM-LGA,634,0.0315457413249211,0.132137030995106,12.257748776508972
DSM-MCO,51,0.0,0.12,6.22
DSM-MIA,86,0.0116279069767441,0.119047619047619,6.333333333333333
DSM-MSP,1032,0.0087209302325581,0.1182795698924731,9.043010752688172
DSM-ORD,1885,0.0153846153846153,0.1709816612729234,14.550701186623517
DSM-PDX,60,0.0,0.0833333333333333,10.95
DSM-PGD,152,0.006578947368421,0.2933333333333333,26.84
DSM-PHX,697,0.0014347202295552,0.2251082251082251,22.40981240981241
DSM-PIE,138,0.0,0.2481751824817518,25.197080291970803
DSM-PSP,34,0.0,0.3235294117647059,37.794117647058826
DSM-SAN,55,0.0,0.2,12.78181818181818
DSM-SFB,152,0.0,0.3618421052631579,27.99342105263158
DSM-SNA,106,0.0094339622641509,0.3333333333333333,26.285714285714285
DSM-SRQ,67,0.0,0.3582089552238806,20.074626865671643
DSM-STL,667,0.0044977511244377,0.1746987951807229,9.600903614457833
DSM-VPS,23,0.0,0.4545454545454545,41.90909090909091
DTW-AGS,7,0.0,0.4285714285714285,46.42857142857143
DTW-ALB,1331,0.010518407212622,0.1634980988593156,14.787832699619772
DTW-APN,359,0.0194986072423398,0.1742857142857143,13.954285714285714
DTW-ATL,5340,0.0061797752808988,0.1672322775263951,12.74396681749623
DTW-ATW,731,0.0082079343365253,0.1616022099447513,13.36878453038674
DTW-AUS,1476,0.0094850948509485,0.2059025394646534,13.974605353466028
DTW-AZO,810,0.0074074074074074,0.1032338308457711,10.74004975124378
DTW-BDL,1226,0.0065252854812398,0.1395730706075533,12.67159277504105
DTW-BGM,7,0.0,0.0,4.142857142857143
DTW-BHM,455,0.0043956043956043,0.1703539823008849,12.141592920353984
DTW-BMI,66,0.0151515151515151,0.1846153846153846,12.430769230769233
DTW-BNA,2076,0.0091522157996146,0.1436222005842259,8.518500486854917
DTW-BOS,2714,0.0173176123802505,0.2041275797373358,15.35609756097561
DTW-BTV,180,0.0,0.2234636871508379,8.720670391061452
DTW-BUF,1315,0.0076045627376425,0.1510736196319018,11.774539877300612
DTW-BWI,1806,0.0110741971207087,0.1686274509803921,12.438655462184874
DTW-BZN,19,0.0,0.0526315789473684,14.157894736842104
DTW-CHA,284,0.0,0.1232394366197183,8.633802816901408
DTW-CHS,364,0.0192307692307692,0.1288515406162464,8.299719887955183
DTW-CIU,361,0.0138504155124653,0.1810344827586207,33.827586206896555
DTW-CLE,1365,0.0051282051282051,0.1482300884955752,11.361356932153392
DTW-CLT,2992,0.0096925133689839,0.1334459459459459,12.085135135135134
DTW-CMH,1371,0.0072939460247994,0.1219691403379867,10.260837619397504
DTW-CVG,1383,0.0065075921908893,0.1361981063364894,10.058266569555718
DTW-DAB,2,0.0,1.0,125.0
DTW-DCA,2763,0.0170104958378574,0.1605166051660516,13.532472324723248
DTW-DEN,2939,0.0115685607349438,0.1723066298342541,12.251381215469614
DTW-DFW,3367,0.0133650133650133,0.2022981554278802,16.92591472633807
DTW-DSM,880,0.0034090909090909,0.1052631578947368,6.717391304347826
DTW-ELM,705,0.0042553191489361,0.1426533523537803,11.837375178316693
DTW-ESC,338,0.0088757396449704,0.1051051051051051,9.315315315315315
DTW-EWR,3412,0.0278429073856975,0.1632468316234158,13.330416415208209
DTW-FLL,2400,0.0133333333333333,0.2004246284501061,12.798301486199575
DTW-GRB,893,0.0033594624860022,0.1426966292134831,10.88876404494382
DTW-GRR,1445,0.0131487889273356,0.1543859649122807,11.250526315789472
DTW-GSO,357,0.0028011204481792,0.1179775280898876,12.337078651685394
DTW-GSP,537,0.0055865921787709,0.1329588014981273,7.610486891385768
DTW-HNL,305,0.0032786885245901,0.2549668874172185,22.33443708609272
DTW-HPN,1125,0.0106666666666666,0.177797833935018,12.950361010830324
DTW-HSV,268,0.0074626865671641,0.1320754716981132,12.362264150943396
DTW-IAD,1365,0.0065934065934065,0.1581670362158167,12.81670362158167
DTW-IAH,2354,0.014018691588785,0.1848013816925734,15.027633851468048
DTW-IMT,184,0.0108695652173913,0.1325966850828729,17.331491712707184
DTW-IND,1377,0.0058097312999273,0.1468224981738495,10.275383491599708
DTW-ITH,8,0.0,0.0,0.0
DTW-JAX,506,0.0177865612648221,0.1875,11.711693548387096
DTW-JFK,2500,0.0352,0.2307053941908713,22.42323651452282
DTW-LAN,812,0.0110837438423645,0.1046077210460772,7.5479452054794525
DTW-LAS,3261,0.0098129408157007,0.2076350093109869,14.937306021104904
DTW-LAX,2761,0.0123143788482433,0.1924069295982307,13.968669369701438
DTW-LEX,723,0.0069156293222683,0.1199442119944212,10.96792189679219
DTW-LGA,4383,0.0301163586584531,0.1628895184135977,11.93413597733711
DTW-MBS,901,0.0077691453940066,0.1388577827547592,11.36842105263158
DTW-MCI,1342,0.0044709388971684,0.1220059880239521,8.297155688622755
DTW-MCO,4186,0.0102723363592928,0.2090997095837367,16.869554695062924
DTW-MDT,432,0.0023148148148148,0.1206496519721577,8.821345707656613
DTW-MDW,2282,0.0135845749342681,0.141711229946524,10.81372549019608
DTW-MEM,656,0.0076219512195121,0.141321044546851,10.193548387096774
DTW-MIA,1548,0.0135658914728682,0.2455679579776756,16.973079448456993
DTW-MKE,1434,0.00976290097629,0.1699576868829337,13.016925246826515
DTW-MQT,365,0.0246575342465753,0.1440677966101695,10.098870056497177
DTW-MSN,1350,0.0059259259259259,0.122296793437733,8.544369873228934
DTW-MSP,2264,0.0088339222614841,0.144578313253012,9.79161088799643
DTW-MSY,698,0.0272206303724928,0.150220913107511,9.4860088365243
DTW-MYR,686,0.0131195335276967,0.1610044313146233,12.59675036927622
DTW-OMA,1012,0.0069169960474308,0.1562189054726368,11.639800995024876
DTW-ORD,4725,0.012063492063492,0.1645922746781115,12.626609442060088
DTW-ORF,804,0.0087064676616915,0.1423173803526448,14.130982367758186
DTW-PBI,343,0.0058309037900874,0.2029411764705882,15.123529411764704
DTW-PDX,301,0.0066445182724252,0.1003344481605351,8.133779264214047
DTW-PHL,2782,0.0125808770668583,0.1180327868852459,10.007285974499087
DTW-PHX,2405,0.0079002079002079,0.19555182543013,15.486361728913137
DTW-PIT,1370,0.0145985401459854,0.1334321719792439,9.987398072646403
DTW-PLN,673,0.0074294205052005,0.1696969696969697,15.106060606060606
DTW-PNS,3,0.0,0.0,2.333333333333333
DTW-PVD,714,0.0084033613445378,0.178470254957507,14.773371104815864
DTW-PWM,544,0.0073529411764705,0.1855287569573283,14.51948051948052
DTW-RDU,1466,0.0109140518417462,0.1353591160220994,10.633977900552486
DTW-RIC,1015,0.0039408866995073,0.1369047619047619,8.447420634920634
DTW-ROC,1360,0.0051470588235294,0.1095484826054774,7.771280532938564
DTW-RSW,1773,0.0124083474337281,0.1499713795077275,10.960503720663995
DTW-SAN,1193,0.0075440067057837,0.1804255319148936,12.531063829787234
DTW-SAT,908,0.0088105726872246,0.1612903225806451,11.378197997775306
DTW-SAV,206,0.0097087378640776,0.142156862745098,7.269607843137255
DTW-SBN,122,0.0,0.1900826446280991,13.413223140495868
DTW-SCE,9,0.0,0.1111111111111111,5.444444444444445
DTW-SDF,1010,0.0099009900990099,0.124,9.168
DTW-SEA,2046,0.0083088954056695,0.1178500986193294,8.777613412228797
DTW-SFO,1455,0.0123711340206185,0.1792189679218968,11.635983263598328
DTW-SJU,409,0.0024449877750611,0.1793611793611793,10.46191646191646
DTW-SLC,1518,0.0065876152832674,0.1382059800664452,9.714950166112956
DTW-SNA,253,0.0197628458498023,0.1781376518218623,17.23076923076923
DTW-SRQ,109,0.036697247706422,0.2666666666666666,17.247619047619047
DTW-STL,1992,0.0070281124497991,0.1411229135053111,9.32574607991907
DTW-SYR,1336,0.0037425149700598,0.1345864661654135,10.760902255639095
DTW-TPA,2412,0.0153399668325041,0.1989860583016476,14.550063371356147
DTW-TVC,1184,0.0076013513513513,0.1482112436115843,13.231686541737648
DTW-TYS,447,0.0067114093959731,0.1351351351351351,12.783783783783784
DTW-VPS,21,0.0,0.0952380952380952,3.0
DVL-DEN,363,0.0661157024793388,0.238095238095238,40.76488095238095
DVL-JMS,311,0.0546623794212218,0.0784982935153583,8.06825938566553
ECP-ATL,1839,0.008700380641653,0.1395604395604395,12.381868131868131
ECP-AUS,133,0.0,0.3181818181818182,16.856060606060606
ECP-BNA,985,0.0060913705583756,0.1317671092951992,7.662921348314606
ECP-BWI,60,0.0,0.2166666666666666,18.066666666666663
ECP-CLT,830,0.0036144578313253,0.2050970873786407,14.646844660194176
ECP-DAL,629,0.0047694753577106,0.1380417335473515,7.473515248796148
ECP-DCA,303,0.0165016501650165,0.1717171717171717,9.97979797979798
ECP-DEN,53,0.0,0.320754716981132,42.22641509433962
ECP-DFW,841,0.0095124851367419,0.2611311672683514,27.18170878459687
ECP-HOU,430,0.0,0.1744186046511628,11.14186046511628
ECP-IAH,98,0.0,0.1326530612244898,6.785714285714286
ECP-IND,26,0.0,0.3076923076923077,19.46153846153846
ECP-MCI,47,0.0,0.1914893617021276,11.46808510638298
ECP-MDW,75,0.0,0.2133333333333333,11.48
ECP-ORD,52,0.0192307692307692,0.3333333333333333,31.33333333333333
ECP-PHL,11,0.0,0.1818181818181818,8.181818181818182
ECP-STL,310,0.0,0.1715210355987055,8.647249190938512
EGE-ATL,133,0.0150375939849624,0.2213740458015267,14.877862595419847
EGE-AUS,62,0.032258064516129,0.3333333333333333,36.4
EGE-DEN,1093,0.0228728270814272,0.210576015108593,15.713881019830028
EGE-DFW,761,0.014454664914586,0.1970509383378016,24.136729222520103
EGE-EWR,95,0.031578947368421,0.3666666666666666,33.05555555555556
EGE-IAH,110,0.009090909090909,0.1666666666666666,12.37962962962963
EGE-JFK,105,0.0095238095238095,0.3942307692307692,28.471153846153847
EGE-LAX,148,0.054054054054054,0.3507462686567164,41.4179104477612
EGE-LGA,10,0.0,0.4,264.1
EGE-MIA,103,0.0097087378640776,0.46,33.8
EGE-ORD,226,0.0176991150442477,0.25,20.90277777777778
EGE-PHX,53,0.0188679245283018,0.22,14.2
EGE-SFO,95,0.0210526315789473,0.2888888888888888,42.855555555555554
EKO-SLC,366,0.0027322404371584,0.0712328767123287,5.624657534246575
ELM-DTW,705,0.0042553191489361,0.1198288159771754,16.01426533523538
ELM-PGD,39,0.0,0.3846153846153846,22.871794871794872
ELM-PIE,104,0.0096153846153846,0.1274509803921568,8.53921568627451
ELM-SFB,144,0.0,0.1748251748251748,19.825174825174827
ELP-ATL,684,0.0087719298245614,0.1111111111111111,7.238518518518519
ELP-AUS,1957,0.0122636688809402,0.1359626362221069,9.100155682407888
ELP-DAL,1738,0.0109321058688147,0.120538326506729,7.914569923932124
ELP-DEN,1662,0.0120336943441636,0.1785932721712538,15.03119266055046
ELP-DFW,2505,0.0135728542914171,0.2044624746450304,21.550912778904664
ELP-HOU,1063,0.0075258701787394,0.1145038167938931,5.790076335877862
ELP-IAH,88,0.0113636363636363,0.2528735632183908,20.96551724137931
ELP-LAS,1289,0.0093095422808378,0.2325763508222396,18.552858261550508
ELP-LAX,1462,0.0006839945280437,0.1212328767123287,8.460958904109589
ELP-LGB,166,0.0060240963855421,0.1212121212121212,5.454545454545454
ELP-MCO,37,0.0,0.3243243243243243,44.16216216216216
ELP-ORD,516,0.005813953488372,0.15625,17.470703125
ELP-PHX,2476,0.0032310177705977,0.1391480730223123,11.434482758620687
ELP-SAN,357,0.0028011204481792,0.1464788732394366,8.332394366197184
ELP-SAT,738,0.010840108401084,0.1657534246575342,8.80958904109589
ELP-SEA,285,0.0070175438596491,0.202127659574468,9.191489361702128
ERI-ORD,222,0.0045045045045045,0.1863636363636363,20.695454545454545
ESC-DTW,339,0.0206489675516224,0.1484848484848485,20.99090909090909
ESC-IMT,180,0.0222222222222222,0.1494252873563218,13.46551724137931
ESC-MSP,176,0.0056818181818181,0.1142857142857142,11.24
EUG-AZA,119,0.0084033613445378,0.211864406779661,12.364406779661016
EUG-BUR,308,0.0097402597402597,0.2105263157894736,11.634868421052632
EUG-DEN,994,0.0070422535211267,0.1873727087576374,14.30244399185336
EUG-DFW,246,0.008130081300813,0.1885245901639344,30.24590163934426
EUG-LAS,508,0.0078740157480314,0.2828685258964143,23.810756972111555
EUG-LAX,328,0.0060975609756097,0.2024539877300613,16.049079754601227
EUG-OAK,662,0.0,0.1631419939577039,10.950151057401811
EUG-PHX,489,0.0,0.1991786447638603,36.21971252566736
EUG-SAN,191,0.0104712041884816,0.238095238095238,13.142857142857142
EUG-SEA,1407,0.0007107320540156,0.0876068376068376,8.114672364672364
EUG-SFO,1012,0.008893280632411,0.1734795613160518,17.785643070787636
EUG-SJC,365,0.0,0.2,10.684931506849315
EUG-SLC,734,0.0040871934604904,0.082079343365253,8.890560875512996
EUG-SNA,80,0.025,0.2948717948717949,17.974358974358974
EVV-ATL,868,0.0011520737327188,0.1332560834298957,12.3765932792584
EVV-DFW,907,0.0088202866593164,0.1305803571428571,11.978794642857142
EVV-SFB,106,0.0094339622641509,0.4857142857142857,50.8
EVV-VPS,22,0.0,0.3636363636363636,19.818181818181817
EWN-CLT,84,0.0,0.0476190476190476,4.142857142857143
EWN-DCA,14,0.0,0.3571428571428571,63.0
EWR-ABQ,11,0.0,0.1818181818181818,6.2727272727272725
EWR-ALB,668,0.0523952095808383,0.1329113924050632,8.552215189873417
EWR-ANC,95,0.0421052631578947,0.3956043956043956,40.71428571428572
EWR-ATL,5915,0.019949281487743,0.2105081230556515,17.925682682336674
EWR-AUS,2175,0.0289655172413793,0.2540360873694207,19.057454890788225
EWR-AVL,589,0.0458404074702886,0.1085409252669039,7.277580071174377
EWR-AVP,145,0.0344827586206896,0.0785714285714285,5.428571428571429
EWR-BGR,668,0.0748502994011976,0.1618122977346278,12.707119741100325
EWR-BNA,2209,0.0271616115889542,0.238562091503268,19.2250233426704
EWR-BOS,4387,0.0376111237747891,0.2154538990282057,16.653472386821523
EWR-BQN,365,0.0273972602739726,0.3887323943661971,30.459154929577466
EWR-BTV,902,0.041019955654102,0.1722543352601156,11.723699421965318
EWR-BUF,1108,0.0424187725631768,0.2158341187558906,15.735155513666353
EWR-BZN,200,0.03,0.1709844559585492,15.404145077720209
EWR-CHS,1646,0.0267314702308626,0.22090112640801,15.724030037546934
EWR-CLE,2252,0.0275310834813499,0.1892138939670932,15.544789762340036
EWR-CLT,4028,0.0263157894736842,0.2216547497446374,20.85699693564862
EWR-CMH,2048,0.04638671875,0.1517170681701691,11.310609943618656
EWR-CVG,2232,0.0362903225806451,0.1781395348837209,14.224186046511628
EWR-DCA,869,0.0356731875719217,0.1121718377088305,6.9964200477326965
EWR-DEN,3251,0.0230698246693325,0.2326904837179892,19.12709453050901
EWR-DFW,3775,0.0283443708609271,0.2405167674546454,21.031610775151183
EWR-DSM,88,0.0113636363636363,0.1034482758620689,5.528735632183908
EWR-DTW,3409,0.0281607509533587,0.1636473429951691,14.1850845410628
EWR-EGE,95,0.0210526315789473,0.2087912087912088,19.87912087912088
EWR-EYW,665,0.0120300751879699,0.154434250764526,9.429663608562691
EWR-FLL,5502,0.0288985823336968,0.275155162685725,22.84652999811924
EWR-GRR,837,0.057347670250896,0.1723700887198986,12.594423320659065
EWR-GSO,963,0.0498442367601246,0.1248630887185104,7.511500547645125
EWR-GSP,919,0.0402611534276387,0.1534090909090909,11.215909090909092
EWR-HDN,28,0.0,0.1111111111111111,6.814814814814815
EWR-HHH,217,0.0138248847926267,0.1126760563380281,7.751173708920188
EWR-HNL,273,0.0146520146520146,0.2193308550185873,15.483271375464684
EWR-IAD,1890,0.0216931216931216,0.2673160173160173,20.89448051948052
EWR-IAH,3631,0.0212062792619113,0.2231311706629055,19.15373765867419
EWR-ILM,589,0.0577249575551782,0.1338155515370705,8.508137432188065
EWR-IND,2326,0.0460017196904557,0.16914749661705,13.922417681551646
EWR-ITH,13,0.0,0.0,0.0769230769230769
EWR-JAC,194,0.0670103092783505,0.2808988764044944,25.814606741573037
EWR-JAX,1369,0.0211833455076698,0.2219730941704036,16.050822122571002
EWR-LAS,3048,0.0193569553805774,0.2812604760308414,22.77774052966812
EWR-LAX,5906,0.0194717236708432,0.2510387811634349,21.401142659279778
EWR-MCI,687,0.0262008733624454,0.2869955156950672,20.31838565022421
EWR-MCO,7262,0.0228587166069953,0.2652598782042203,22.7864325166407
EWR-MDT,510,0.0764705882352941,0.1719745222929936,11.420382165605096
EWR-MEM,686,0.0597667638483965,0.2387596899224806,16.95658914728682
EWR-MHT,617,0.0453808752025931,0.1399317406143344,8.288395904436861
EWR-MIA,4673,0.0201155574577359,0.2783754116355653,20.76443468715697
EWR-MKE,907,0.0407938257993384,0.1808755760368663,13.306451612903226
EWR-MSN,399,0.0476190476190476,0.2868421052631579,23.73684210526316
EWR-MSP,2381,0.0222595548089038,0.1957831325301204,15.857142857142858
EWR-MSY,1426,0.0161290322580645,0.2309337134711332,18.54454739843193
EWR-MTJ,67,0.0,0.3181818181818182,16.318181818181817
EWR-MYR,1021,0.0313418217433888,0.1771255060728745,11.822874493927126
EWR-OAK,215,0.0093023255813953,0.1596244131455399,10.887323943661972
EWR-OGG,20,0.0,0.45,28.2
EWR-OMA,9,0.0,0.3333333333333333,16.666666666666668
EWR-ORD,5540,0.0250902527075812,0.2371057513914656,20.71688311688312
EWR-ORF,1141,0.0517090271691498,0.1866295264623955,14.9702878365831
EWR-PBI,3260,0.0199386503067484,0.2479598242310106,18.44632768361582
